"sender","receiver","lr_pair","score","sign","sender_name","receiver_name","pair_name"
5,4,6,0.107330410224961,-1,"Treg","Bcell","PVR_CD96"
5,5,6,0.451869934727561,-1,"Treg","Treg","PVR_CD96"
5,6,6,0.028758622399034,-1,"Treg","Macrophage","PVR_CD96"
5,7,6,0.0352804216523621,-1,"Treg","Endo","PVR_CD96"
5,8,6,0.0477566464292636,-1,"Treg","CAF","PVR_CD96"
5,9,6,0.54212518828804,-1,"Treg","NK","PVR_CD96"
6,1,6,0.0981792481780048,-1,"Macrophage","Tumor","PVR_CD96"
6,2,6,1.11293520439052,-1,"Macrophage","CD8","PVR_CD96"
6,3,6,0.879291523551893,-1,"Macrophage","CD4conv","PVR_CD96"
6,4,6,0.209917977258298,-1,"Macrophage","Bcell","PVR_CD96"
6,5,6,0.883772105995254,-1,"Macrophage","Treg","PVR_CD96"
6,6,6,0.0562464247559207,-1,"Macrophage","Macrophage","PVR_CD96"
6,7,6,0.0690018302786782,-1,"Macrophage","Endo","PVR_CD96"
6,8,6,0.0934029656465363,-1,"Macrophage","CAF","PVR_CD96"
6,9,6,1.06029430715558,-1,"Macrophage","NK","PVR_CD96"
7,1,6,0.487838134355124,-1,"Endo","Tumor","PVR_CD96"
7,2,6,5.53001009728291,-1,"Endo","CD8","PVR_CD96"
7,3,6,4.36906927242012,-1,"Endo","CD4conv","PVR_CD96"
7,4,6,1.04305131984329,-1,"Endo","Bcell","PVR_CD96"
7,5,6,4.39133262257362,-1,"Endo","Treg","PVR_CD96"
7,6,6,0.27948014907718,-1,"Endo","Macrophage","PVR_CD96"
7,7,6,0.342859868810653,-1,"Endo","Endo","PVR_CD96"
7,8,6,0.464105494285605,-1,"Endo","CAF","PVR_CD96"
7,9,6,5.26844528013014,-1,"Endo","NK","PVR_CD96"
8,1,6,0.392165724495874,-1,"CAF","Tumor","PVR_CD96"
8,2,6,4.44549178004963,-1,"CAF","CD8","PVR_CD96"
8,3,6,3.5122289463005,-1,"CAF","CD4conv","PVR_CD96"
8,4,6,0.838493237256747,-1,"CAF","Bcell","PVR_CD96"
8,5,6,3.53012611798059,-1,"CAF","Treg","PVR_CD96"
8,6,6,0.224669880082153,-1,"CAF","Macrophage","PVR_CD96"
8,7,6,0.275619881644617,-1,"CAF","Endo","PVR_CD96"
8,8,6,0.373087412794462,-1,"CAF","CAF","PVR_CD96"
8,9,6,4.23522376531777,-1,"CAF","NK","PVR_CD96"
9,1,6,0.127866876055421,-1,"NK","Tumor","PVR_CD96"
9,2,6,1.44946666916317,-1,"NK","CD8","PVR_CD96"
9,3,6,1.14517336754041,-1,"NK","CD4conv","PVR_CD96"
9,4,6,0.27339337464905,-1,"NK","Bcell","PVR_CD96"
9,5,6,1.15100879702855,-1,"NK","Treg","PVR_CD96"
9,6,6,0.0732543256980969,-1,"NK","Macrophage","PVR_CD96"
9,7,6,0.0898667350135357,-1,"NK","Endo","PVR_CD96"
9,8,6,0.12164633212388,-1,"NK","CAF","PVR_CD96"
9,9,6,1.38090811725836,-1,"NK","NK","PVR_CD96"
1,1,7,0.0791554389204087,-1,"Tumor","Tumor","LGALS9_HAVCR2"
1,2,7,0.703394378279321,-1,"Tumor","CD8","LGALS9_HAVCR2"
1,3,7,0.252310605887405,-1,"Tumor","CD4conv","LGALS9_HAVCR2"
1,4,7,0.195990741225875,-1,"Tumor","Bcell","LGALS9_HAVCR2"
1,5,7,0.320725548753872,-1,"Tumor","Treg","LGALS9_HAVCR2"
1,6,7,0.613762747296916,-1,"Tumor","Macrophage","LGALS9_HAVCR2"
1,7,7,0.105963295905625,-1,"Tumor","Endo","LGALS9_HAVCR2"
1,8,7,0.0674481987991192,-1,"Tumor","CAF","LGALS9_HAVCR2"
1,9,7,0.581288847194572,-1,"Tumor","NK","LGALS9_HAVCR2"
2,1,7,0.315152470587367,-1,"CD8","Tumor","LGALS9_HAVCR2"
2,2,7,2.8005210903434,-1,"CD8","CD8","LGALS9_HAVCR2"
2,3,7,1.00455902822755,-1,"CD8","CD4conv","LGALS9_HAVCR2"
2,4,7,0.780324980216341,-1,"CD8","Bcell","LGALS9_HAVCR2"
2,5,7,1.27694887993617,-1,"CD8","Treg","LGALS9_HAVCR2"
2,6,7,2.44365831082823,-1,"CD8","Macrophage","LGALS9_HAVCR2"
2,7,7,0.421886290464721,-1,"CD8","Endo","LGALS9_HAVCR2"
2,8,7,0.26854082016504,-1,"CD8","CAF","LGALS9_HAVCR2"
2,9,7,2.3143654917062,-1,"CD8","NK","LGALS9_HAVCR2"
3,1,7,0.302091151557952,-1,"CD4conv","Tumor","LGALS9_HAVCR2"
3,2,7,2.68445504986018,-1,"CD4conv","CD8","LGALS9_HAVCR2"
3,3,7,0.962925637484635,-1,"CD4conv","CD4conv","LGALS9_HAVCR2"
3,4,7,0.74798484499788,-1,"CD4conv","Bcell","LGALS9_HAVCR2"
3,5,7,1.22402644314227,-1,"CD4conv","Treg","LGALS9_HAVCR2"
3,6,7,2.34238224995165,-1,"CD4conv","Macrophage","LGALS9_HAVCR2"
3,7,7,0.404401447577003,-1,"CD4conv","Endo","LGALS9_HAVCR2"
3,8,7,0.257411295087673,-1,"CD4conv","CAF","LGALS9_HAVCR2"
3,9,7,2.21844789987674,-1,"CD4conv","NK","LGALS9_HAVCR2"
4,1,7,0.610333516298382,-1,"Bcell","Tumor","LGALS9_HAVCR2"
4,2,7,5.42357126806411,-1,"Bcell","CD8","LGALS9_HAVCR2"
4,3,7,1.94545847248067,-1,"Bcell","CD4conv","LGALS9_HAVCR2"
4,4,7,1.51120023950082,-1,"Bcell","Bcell","LGALS9_HAVCR2"
4,5,7,2.47297664705651,-1,"Bcell","Treg","LGALS9_HAVCR2"
4,6,7,4.7324603443529,-1,"Bcell","Macrophage","LGALS9_HAVCR2"
4,7,7,0.817037361812563,-1,"Bcell","Endo","LGALS9_HAVCR2"
4,8,7,0.520064027216769,-1,"Bcell","CAF","LGALS9_HAVCR2"
4,9,7,4.48206807936507,-1,"Bcell","NK","LGALS9_HAVCR2"
5,1,7,0.459038066473458,-1,"Treg","Tumor","LGALS9_HAVCR2"
5,2,7,4.07912330191615,-1,"Treg","CD8","LGALS9_HAVCR2"
5,3,7,1.4631991718694,-1,"Treg","CD4conv","LGALS9_HAVCR2"
5,4,7,1.13658912294691,-1,"Treg","Bcell","LGALS9_HAVCR2"
5,5,7,1.85995097464689,-1,"Treg","Treg","LGALS9_HAVCR2"
5,6,7,3.55933172293954,-1,"Treg","Macrophage","LGALS9_HAVCR2"
5,7,7,0.61450213823692,-1,"Treg","Endo","LGALS9_HAVCR2"
5,8,7,0.391145462474118,-1,"Treg","CAF","LGALS9_HAVCR2"
5,9,7,3.37100914502015,-1,"Treg","NK","LGALS9_HAVCR2"
6,1,7,1.53988108730229,-1,"Macrophage","Tumor","LGALS9_HAVCR2"
6,2,7,13.6837558454598,-1,"Macrophage","CD8","LGALS9_HAVCR2"
6,3,7,4.90842240824999,-1,"Macrophage","CD4conv","LGALS9_HAVCR2"
6,4,7,3.81278203767585,-1,"Macrophage","Bcell","LGALS9_HAVCR2"
6,5,7,6.23935908229043,-1,"Macrophage","Treg","LGALS9_HAVCR2"
6,6,7,11.9400720852997,-1,"Macrophage","Macrophage","LGALS9_HAVCR2"
6,7,7,2.06139814949871,-1,"Macrophage","Endo","LGALS9_HAVCR2"
6,8,7,1.31212974269277,-1,"Macrophage","CAF","LGALS9_HAVCR2"
6,9,7,11.3083284517532,-1,"Macrophage","NK","LGALS9_HAVCR2"
7,1,7,1.18578013445833,-1,"Endo","Tumor","LGALS9_HAVCR2"
7,2,7,10.5371291199832,-1,"Endo","CD8","LGALS9_HAVCR2"
7,3,7,3.77971379168604,-1,"Endo","CD4conv","LGALS9_HAVCR2"
7,4,7,2.93601969306352,-1,"Endo","Bcell","LGALS9_HAVCR2"
7,5,7,4.80459699943037,-1,"Endo","Treg","LGALS9_HAVCR2"
7,6,7,9.19441143832263,-1,"Endo","Macrophage","LGALS9_HAVCR2"
7,7,7,1.58737255431003,-1,"Endo","Endo","LGALS9_HAVCR2"
7,8,7,1.01040099495135,-1,"Endo","CAF","LGALS9_HAVCR2"
7,9,7,8.7079394263556,-1,"Endo","NK","LGALS9_HAVCR2"
8,1,7,0.123298242844298,-1,"CAF","Tumor","LGALS9_HAVCR2"
8,2,7,1.09565801227636,-1,"CAF","CD8","LGALS9_HAVCR2"
8,3,7,0.39301726806389,-1,"CAF","CD4conv","LGALS9_HAVCR2"
8,4,7,0.305289369075449,-1,"CAF","Bcell","LGALS9_HAVCR2"
8,5,7,0.499585336598136,-1,"CAF","Treg","LGALS9_HAVCR2"
8,6,7,0.956041294156565,-1,"CAF","Macrophage","LGALS9_HAVCR2"
8,7,7,0.165056101884433,-1,"CAF","Endo","LGALS9_HAVCR2"
8,8,7,0.105062197978667,-1,"CAF","CAF","LGALS9_HAVCR2"
8,9,7,0.905457596112185,-1,"CAF","NK","LGALS9_HAVCR2"
9,1,7,0.459208504146755,-1,"NK","Tumor","LGALS9_HAVCR2"
9,2,7,4.08063785231066,-1,"NK","CD8","LGALS9_HAVCR2"
9,3,7,1.46374244764681,-1,"NK","CD4conv","LGALS9_HAVCR2"
9,4,7,1.13701113066209,-1,"NK","Bcell","LGALS9_HAVCR2"
9,5,7,1.86064156163676,-1,"NK","Treg","LGALS9_HAVCR2"
9,6,7,3.56065327829988,-1,"NK","Macrophage","LGALS9_HAVCR2"
9,7,7,0.614730298649589,-1,"NK","Endo","LGALS9_HAVCR2"
9,8,7,0.391290692091036,-1,"NK","CAF","LGALS9_HAVCR2"
9,9,7,3.37226077750404,-1,"NK","NK","LGALS9_HAVCR2"
1,1,8,0.631648754497445,-1,"Tumor","Tumor","CEACAM1_HAVCR2"
1,2,8,5.61298363094649,-1,"Tumor","CD8","CEACAM1_HAVCR2"
1,3,8,2.01340150631373,-1,"Tumor","CD4conv","CEACAM1_HAVCR2"
1,4,8,1.5639772740422,-1,"Tumor","Bcell","CEACAM1_HAVCR2"
1,5,8,2.55934268281419,-1,"Tumor","Treg","CEACAM1_HAVCR2"
1,6,8,4.89773640541422,-1,"Tumor","Macrophage","CEACAM1_HAVCR2"
1,7,8,0.845571508339845,-1,"Tumor","Endo","CEACAM1_HAVCR2"
1,8,8,0.538226701103861,-1,"Tumor","CAF","CEACAM1_HAVCR2"
1,9,8,4.63859946128148,-1,"Tumor","NK","CEACAM1_HAVCR2"
2,1,8,0.0255512930876311,-1,"CD8","Tumor","CEACAM1_HAVCR2"
2,2,8,0.227054971341623,-1,"CD8","CD8","CEACAM1_HAVCR2"
2,3,8,0.0814456003033376,-1,"CD8","CD4conv","CEACAM1_HAVCR2"
2,4,8,0.0632656067583654,-1,"CD8","Bcell","CEACAM1_HAVCR2"
2,5,8,0.103529872472081,-1,"CD8","Treg","CEACAM1_HAVCR2"
2,6,8,0.198121974387912,-1,"CD8","Macrophage","CEACAM1_HAVCR2"
2,7,8,0.0342048413494165,-1,"CD8","Endo","CEACAM1_HAVCR2"
2,8,8,0.0217722081925663,-1,"CD8","CAF","CEACAM1_HAVCR2"
2,9,8,0.187639433320232,-1,"CD8","NK","CEACAM1_HAVCR2"
3,1,8,0.0732615869430567,-1,"CD4conv","Tumor","CEACAM1_HAVCR2"
3,2,8,0.651020183861066,-1,"CD4conv","CD8","CEACAM1_HAVCR2"
3,3,8,0.233523755814959,-1,"CD4conv","CD4conv","CEACAM1_HAVCR2"
3,4,8,0.181397424159207,-1,"CD4conv","Bcell","CEACAM1_HAVCR2"
3,5,8,0.296844575626921,-1,"CD4conv","Treg","CEACAM1_HAVCR2"
3,6,8,0.568062453910655,-1,"CD4conv","Macrophage","CEACAM1_HAVCR2"
3,7,8,0.0980733518964957,-1,"CD4conv","Endo","CEACAM1_HAVCR2"
3,8,8,0.0624260587505909,-1,"CD4conv","CAF","CEACAM1_HAVCR2"
3,9,8,0.53800653497222,-1,"CD4conv","NK","CEACAM1_HAVCR2"
4,1,8,0.0732052295005362,-1,"Bcell","Tumor","CEACAM1_HAVCR2"
4,2,8,0.650519377993727,-1,"Bcell","CD8","CEACAM1_HAVCR2"
4,3,8,0.233344114584204,-1,"Bcell","CD4conv","CEACAM1_HAVCR2"
4,4,8,0.18125788179694,-1,"Bcell","Bcell","CEACAM1_HAVCR2"
4,5,8,0.29661622401994,-1,"Bcell","Treg","CEACAM1_HAVCR2"
4,6,8,0.567625464371797,-1,"Bcell","Macrophage","CEACAM1_HAVCR2"
4,7,8,0.0979979076763672,-1,"Bcell","Endo","CEACAM1_HAVCR2"
4,8,8,0.0623780366811189,-1,"Bcell","CAF","CEACAM1_HAVCR2"
4,9,8,0.537592666345625,-1,"Bcell","NK","CEACAM1_HAVCR2"
5,1,8,0.291688015323483,-1,"Treg","Tumor","CEACAM1_HAVCR2"
5,2,8,2.59201026471841,-1,"Treg","CD8","CEACAM1_HAVCR2"
5,3,8,0.929765293201948,-1,"Treg","CD4conv","CEACAM1_HAVCR2"
5,4,8,0.722226433327427,-1,"Treg","Bcell","CEACAM1_HAVCR2"
5,5,8,1.18187455032141,-1,"Treg","Treg","CEACAM1_HAVCR2"
5,6,8,2.26171745214551,-1,"Treg","Macrophage","CEACAM1_HAVCR2"
5,7,8,0.390475043804952,-1,"Treg","Endo","CEACAM1_HAVCR2"
5,8,8,0.248546802508934,-1,"Treg","CAF","CEACAM1_HAVCR2"
5,9,8,2.14205103882184,-1,"Treg","NK","CEACAM1_HAVCR2"
6,1,8,0.0357102724232486,-1,"Macrophage","Tumor","CEACAM1_HAVCR2"
6,2,8,0.317330119217618,-1,"Macrophage","CD8","CEACAM1_HAVCR2"
6,3,8,0.113827686314441,-1,"Macrophage","CD4conv","CEACAM1_HAVCR2"
6,4,8,0.0884194801654481,-1,"Macrophage","Bcell","CEACAM1_HAVCR2"
6,5,8,0.144692479446838,-1,"Macrophage","Treg","CEACAM1_HAVCR2"
6,6,8,0.276893605899308,-1,"Macrophage","Macrophage","CEACAM1_HAVCR2"
6,7,8,0.0478043987281784,-1,"Macrophage","Endo","CEACAM1_HAVCR2"
6,8,8,0.0304286551426471,-1,"Macrophage","CAF","CEACAM1_HAVCR2"
6,9,8,0.262243294624221,-1,"Macrophage","NK","CEACAM1_HAVCR2"
7,1,8,0.549872676018808,-1,"Endo","Tumor","CEACAM1_HAVCR2"
7,2,8,4.88630161560905,-1,"Endo","CD8","CEACAM1_HAVCR2"
7,3,8,1.75273752428733,-1,"Endo","CD4conv","CEACAM1_HAVCR2"
7,4,8,1.36149776721148,-1,"Endo","Bcell","CEACAM1_HAVCR2"
7,5,8,2.22799870945346,-1,"Endo","Treg","CEACAM1_HAVCR2"
7,6,8,4.26365350126048,-1,"Endo","Macrophage","CEACAM1_HAVCR2"
7,7,8,0.736100031458182,-1,"Endo","Endo","CEACAM1_HAVCR2"
7,8,8,0.468545460326642,-1,"Endo","CAF","CEACAM1_HAVCR2"
7,9,8,4.03806558723226,-1,"Endo","NK","CEACAM1_HAVCR2"
8,1,8,0.012097377220508,-1,"CAF","Tumor","CEACAM1_HAVCR2"
8,2,8,0.107500220387708,-1,"CAF","CD8","CEACAM1_HAVCR2"
8,3,8,0.0385607940248297,-1,"CAF","CD4conv","CEACAM1_HAVCR2"
8,4,8,0.0299533924727574,-1,"CAF","Bcell","CEACAM1_HAVCR2"
8,5,8,0.0490166942467634,-1,"CAF","Treg","CEACAM1_HAVCR2"
8,6,8,0.0938017599196429,-1,"CAF","Macrophage","CEACAM1_HAVCR2"
8,7,8,0.0161944394419643,-1,"CAF","Endo","CEACAM1_HAVCR2"
8,8,8,0.0103081520972577,-1,"CAF","CAF","CEACAM1_HAVCR2"
8,9,8,0.0888387526428571,-1,"CAF","NK","CEACAM1_HAVCR2"
9,1,8,0.00417926474987131,-1,"NK","Tumor","CEACAM1_HAVCR2"
9,2,8,0.0371379575490229,-1,"NK","CD8","CEACAM1_HAVCR2"
9,3,8,0.013321546006007,-1,"NK","CD4conv","CEACAM1_HAVCR2"
9,4,8,0.0103479584887408,-1,"NK","Bcell","CEACAM1_HAVCR2"
9,5,8,0.0169337318897059,-1,"NK","Treg","CEACAM1_HAVCR2"
9,6,8,0.0324055687081892,-1,"NK","Macrophage","CEACAM1_HAVCR2"
9,7,8,0.00559467136306135,-1,"NK","Endo","CEACAM1_HAVCR2"
9,8,8,0.00356114353641457,-1,"NK","CAF","CEACAM1_HAVCR2"
9,9,8,0.0306910052133795,-1,"NK","NK","CEACAM1_HAVCR2"
1,1,9,1.53069939194093,-1,"Tumor","Tumor","HMGB1_HAVCR2"
1,2,9,13.6021650793882,-1,"Tumor","CD8","HMGB1_HAVCR2"
1,3,9,4.87915544755475,-1,"Tumor","CD4conv","HMGB1_HAVCR2"
1,4,9,3.79004794253183,-1,"Tumor","Bcell","HMGB1_HAVCR2"
1,5,9,6.20215627824529,-1,"Tumor","Treg","HMGB1_HAVCR2"
1,6,9,11.8688782084582,-1,"Tumor","Macrophage","HMGB1_HAVCR2"
1,7,9,2.04910685637015,-1,"Tumor","Endo","HMGB1_HAVCR2"
1,8,9,1.30430603755649,-1,"Tumor","CAF","HMGB1_HAVCR2"
1,9,9,11.2409014096612,-1,"Tumor","NK","HMGB1_HAVCR2"
2,1,9,1.75049948646463,-1,"CD8","Tumor","HMGB1_HAVCR2"
2,2,9,15.5553618898902,-1,"CD8","CD8","HMGB1_HAVCR2"
2,3,9,5.57977559166316,-1,"CD8","CD4conv","HMGB1_HAVCR2"
2,4,9,4.3342781816002,-1,"CD8","Bcell","HMGB1_HAVCR2"
2,5,9,7.09275213487554,-1,"CD8","Treg","HMGB1_HAVCR2"
2,6,9,13.5731844660059,-1,"CD8","Macrophage","HMGB1_HAVCR2"
2,7,9,2.34334743887159,-1,"CD8","Endo","HMGB1_HAVCR2"
2,8,9,1.49159727962017,-1,"CD8","CAF","HMGB1_HAVCR2"
2,9,9,12.8550336196716,-1,"CD8","NK","HMGB1_HAVCR2"
3,1,9,1.57568920565853,-1,"CD4conv","Tumor","HMGB1_HAVCR2"
3,2,9,14.0019554473073,-1,"CD4conv","CD8","HMGB1_HAVCR2"
3,3,9,5.02256198174454,-1,"CD4conv","CD4conv","HMGB1_HAVCR2"
3,4,9,3.90144378668843,-1,"CD4conv","Bcell","HMGB1_HAVCR2"
3,5,9,6.38444801826607,-1,"CD4conv","Treg","HMGB1_HAVCR2"
3,6,9,12.2177243780241,-1,"CD4conv","Macrophage","HMGB1_HAVCR2"
3,7,9,2.10933353199366,-1,"CD4conv","Endo","HMGB1_HAVCR2"
3,8,9,1.34264177216862,-1,"CD4conv","CAF","HMGB1_HAVCR2"
3,9,9,11.5712902914372,-1,"CD4conv","NK","HMGB1_HAVCR2"
4,1,9,1.62563334045115,-1,"Bcell","Tumor","HMGB1_HAVCR2"
4,2,9,14.4457711107702,-1,"Bcell","CD8","HMGB1_HAVCR2"
4,3,9,5.18176057986893,-1,"Bcell","CD4conv","HMGB1_HAVCR2"
4,4,9,4.02510664714878,-1,"Bcell","Bcell","HMGB1_HAVCR2"
4,5,9,6.5868138980701,-1,"Bcell","Treg","HMGB1_HAVCR2"
4,6,9,12.6049858195595,-1,"Bcell","Macrophage","HMGB1_HAVCR2"
4,7,9,2.17619242641661,-1,"Bcell","Endo","HMGB1_HAVCR2"
4,8,9,1.3851990743362,-1,"Bcell","CAF","HMGB1_HAVCR2"
4,9,9,11.9380619110972,-1,"Bcell","NK","HMGB1_HAVCR2"
5,1,9,1.68512250555842,-1,"Treg","Tumor","HMGB1_HAVCR2"
5,2,9,14.9744062225918,-1,"Treg","CD8","HMGB1_HAVCR2"
5,3,9,5.37138428098999,-1,"Treg","CD4conv","HMGB1_HAVCR2"
5,4,9,4.1724032287015,-1,"Treg","Bcell","HMGB1_HAVCR2"
5,5,9,6.82785475873821,-1,"Treg","Treg","HMGB1_HAVCR2"
5,6,9,13.0662583980282,-1,"Treg","Macrophage","HMGB1_HAVCR2"
5,7,9,2.25582900087586,-1,"Treg","Endo","HMGB1_HAVCR2"
5,8,9,1.43588967866199,-1,"Treg","CAF","HMGB1_HAVCR2"
5,9,9,12.3749287730262,-1,"Treg","NK","HMGB1_HAVCR2"
6,1,9,1.50006592431537,-1,"Macrophage","Tumor","HMGB1_HAVCR2"
6,2,9,13.3299486757032,-1,"Macrophage","CD8","HMGB1_HAVCR2"
6,3,9,4.78151024613264,-1,"Macrophage","CD4conv","HMGB1_HAVCR2"
6,4,9,3.71419875126792,-1,"Macrophage","Bcell","HMGB1_HAVCR2"
6,5,9,6.07803422360894,-1,"Macrophage","Treg","HMGB1_HAVCR2"
6,6,9,11.6313496001209,-1,"Macrophage","Macrophage","HMGB1_HAVCR2"
6,7,9,2.00809864216661,-1,"Macrophage","Endo","HMGB1_HAVCR2"
6,8,9,1.27820331811616,-1,"Macrophage","CAF","HMGB1_HAVCR2"
6,9,9,11.0159403289762,-1,"Macrophage","NK","HMGB1_HAVCR2"
7,1,9,1.9200522423603,-1,"Endo","Tumor","HMGB1_HAVCR2"
7,2,9,17.0620486943018,-1,"Endo","CD8","HMGB1_HAVCR2"
7,3,9,6.12023066529283,-1,"Endo","CD4conv","HMGB1_HAVCR2"
7,4,9,4.75409482033172,-1,"Endo","Bcell","HMGB1_HAVCR2"
7,5,9,7.77975357683649,-1,"Endo","Treg","HMGB1_HAVCR2"
7,6,9,14.8878782721376,-1,"Endo","Macrophage","HMGB1_HAVCR2"
7,7,9,2.57032323598205,-1,"Endo","Endo","HMGB1_HAVCR2"
7,8,9,1.63607286010541,-1,"Endo","CAF","HMGB1_HAVCR2"
7,9,9,14.1001675909753,-1,"Endo","NK","HMGB1_HAVCR2"
8,1,9,1.66883825992226,-1,"CAF","Tumor","HMGB1_HAVCR2"
8,2,9,14.8297004766417,-1,"CAF","CD8","HMGB1_HAVCR2"
8,3,9,5.31947770402048,-1,"CAF","CD4conv","HMGB1_HAVCR2"
8,4,9,4.13208305088348,-1,"CAF","Bcell","HMGB1_HAVCR2"
8,5,9,6.76187352372857,-1,"CAF","Treg","HMGB1_HAVCR2"
8,6,9,12.939992111395,-1,"CAF","Macrophage","HMGB1_HAVCR2"
8,7,9,2.23402971124424,-1,"CAF","Endo","HMGB1_HAVCR2"
8,8,9,1.42201390395918,-1,"CAF","CAF","HMGB1_HAVCR2"
8,9,9,12.255343176605,-1,"CAF","NK","HMGB1_HAVCR2"
9,1,9,1.65706904152026,-1,"NK","Tumor","HMGB1_HAVCR2"
9,2,9,14.7251163548982,-1,"NK","CD8","HMGB1_HAVCR2"
9,3,9,5.28196292719236,-1,"NK","CD4conv","HMGB1_HAVCR2"
9,4,9,4.10294218741638,-1,"NK","Bcell","HMGB1_HAVCR2"
9,5,9,6.71418647806412,-1,"NK","Treg","HMGB1_HAVCR2"
9,6,9,12.8487348596069,-1,"NK","Macrophage","HMGB1_HAVCR2"
9,7,9,2.21827456934725,-1,"NK","Endo","HMGB1_HAVCR2"
9,8,9,1.41198537536639,-1,"NK","CAF","HMGB1_HAVCR2"
9,9,9,12.1689143033578,-1,"NK","NK","HMGB1_HAVCR2"
2,1,10,0.000163440904543713,-1,"CD8","Tumor","FGL1_LAG3"
2,2,10,0.0172714349910981,-1,"CD8","CD8","FGL1_LAG3"
2,3,10,0.00281732090073081,-1,"CD8","CD4conv","FGL1_LAG3"
2,4,10,0.000105766039416298,-1,"CD8","Bcell","FGL1_LAG3"
2,5,10,0.00555611860779882,-1,"CD8","Treg","FGL1_LAG3"
2,6,10,0.00193311660077526,-1,"CD8","Macrophage","FGL1_LAG3"
2,8,10,0.000610028673172198,-1,"CD8","CAF","FGL1_LAG3"
2,9,10,0.000798392721330957,-1,"CD8","NK","FGL1_LAG3"
3,1,10,0.000115604572356423,-1,"CD4conv","Tumor","FGL1_LAG3"
3,2,10,0.0122163840300677,-1,"CD4conv","CD8","FGL1_LAG3"
3,3,10,0.00199273969285142,-1,"CD4conv","CD4conv","FGL1_LAG3"
3,4,10,7.48101449309068e-05,-1,"CD4conv","Bcell","FGL1_LAG3"
3,5,10,0.00392993857571532,-1,"CD4conv","Treg","FGL1_LAG3"
3,6,10,0.00136732673238451,-1,"CD4conv","Macrophage","FGL1_LAG3"
3,8,10,0.000431483808071841,-1,"CD4conv","CAF","FGL1_LAG3"
3,9,10,0.000564716950017001,-1,"CD4conv","NK","FGL1_LAG3"
4,1,10,0.000255975374505892,-1,"Bcell","Tumor","FGL1_LAG3"
4,2,10,0.0270499117246261,-1,"Bcell","CD8","FGL1_LAG3"
4,3,10,0.00441238853077301,-1,"Bcell","CD4conv","FGL1_LAG3"
4,4,10,0.000165647036922455,-1,"Bcell","Bcell","FGL1_LAG3"
4,5,10,0.00870179680784912,-1,"Bcell","Treg","FGL1_LAG3"
4,6,10,0.00302757897252495,-1,"Bcell","Macrophage","FGL1_LAG3"
4,8,10,0.000955405371198382,-1,"Bcell","CAF","FGL1_LAG3"
4,9,10,0.0012504144933364,-1,"Bcell","NK","FGL1_LAG3"
8,1,10,0.000462037002727583,-1,"CAF","Tumor","FGL1_LAG3"
8,2,10,0.0488252440744228,-1,"CAF","CD8","FGL1_LAG3"
8,3,10,0.007964386322564,-1,"CAF","CD4conv","FGL1_LAG3"
8,4,10,0.00029899384109933,-1,"CAF","Bcell","FGL1_LAG3"
8,5,10,0.0157067925897321,-1,"CAF","Treg","FGL1_LAG3"
8,6,10,0.00546479721608643,-1,"CAF","Macrophage","FGL1_LAG3"
8,8,10,0.00172451211352041,-1,"CAF","CAF","FGL1_LAG3"
8,9,10,0.00225700525210084,-1,"CAF","NK","FGL1_LAG3"
1,1,11,0.122788450525518,-1,"Tumor","Tumor","LGALS3_LAG3"
1,2,11,12.9755323297415,-1,"Tumor","CD8","LGALS3_LAG3"
1,3,11,2.1165721579898,-1,"Tumor","CD4conv","LGALS3_LAG3"
1,4,11,0.0794589832600608,-1,"Tumor","Bcell","LGALS3_LAG3"
1,5,11,4.17415209914693,-1,"Tumor","Treg","LGALS3_LAG3"
1,6,11,1.45229489984171,-1,"Tumor","Macrophage","LGALS3_LAG3"
1,8,11,0.458296995871789,-1,"Tumor","CAF","LGALS3_LAG3"
1,9,11,0.599809487329777,-1,"Tumor","NK","LGALS3_LAG3"
2,1,11,0.0166917633144421,-1,"CD8","Tumor","LGALS3_LAG3"
2,2,11,1.76388344017685,-1,"CD8","CD8","LGALS3_LAG3"
2,3,11,0.287725118672799,-1,"CD8","CD4conv","LGALS3_LAG3"
2,4,11,0.0108015903458894,-1,"CD8","Bcell","LGALS3_LAG3"
2,5,11,0.567430882784554,-1,"CD8","Treg","LGALS3_LAG3"
2,6,11,0.197423801889994,-1,"CD8","Macrophage","LGALS3_LAG3"
2,8,11,0.0623005254164517,-1,"CD8","CAF","LGALS3_LAG3"
2,9,11,0.0815376198120915,-1,"CD8","NK","LGALS3_LAG3"
3,1,11,0.0170350767563975,-1,"CD4conv","Tumor","LGALS3_LAG3"
3,2,11,1.80016270460491,-1,"CD4conv","CD8","LGALS3_LAG3"
3,3,11,0.293643001581138,-1,"CD4conv","CD4conv","LGALS3_LAG3"
3,4,11,0.0110237556791967,-1,"CD4conv","Bcell","LGALS3_LAG3"
3,5,11,0.579101707835853,-1,"CD4conv","Treg","LGALS3_LAG3"
3,6,11,0.201484382169857,-1,"CD4conv","Macrophage","LGALS3_LAG3"
3,8,11,0.0635819123744039,-1,"CD4conv","CAF","LGALS3_LAG3"
3,9,11,0.0832146721629548,-1,"CD4conv","NK","LGALS3_LAG3"
4,1,11,0.00635456850088567,-1,"Bcell","Tumor","LGALS3_LAG3"
4,2,11,0.671511926992378,-1,"Bcell","CD8","LGALS3_LAG3"
4,3,11,0.109537197573956,-1,"Bcell","CD4conv","LGALS3_LAG3"
